"5","調剤","622225001","","エリキュース錠５ｍｇ","無し","内服","","ハイ","","","","","除外","207.00","207.00","錠","322.00","66654","1.79","376.00","77832","","","600.00","124200",""
"6","調剤","622696101","エーザイ","エクフィナ錠５０ｍｇ","劇薬","内服","","","","","","","除外","867.90","867.90","錠","74.00","64225","1.70","126.00","109356","","","200.00","173580",""
"7","調剤","622306701","アステラス製薬","スーグラ錠５０ｍｇ","無し","内服","","ハイ","新創","","","","除外","149.70","149.70","錠","398.00","59581","4.05","1590.00","238023","","","1600.00","239520",""
"8","調剤","622336801","興和","デベルザ錠２０ｍｇ","無し","内服","","ハイ","新創","","","","除外","144.20","144.20","錠","407.00","58689","2.92","908.00","130934","","","1100.00","158620",""
"9","調剤","622623101","アステラス製薬","イクスタンジ錠８０ｍｇ","劇薬","内服","","ハイ","","","","","除外","4101.80","4101.79","錠","14.00","57425","16.00","224.00","918804","","","224.00","918800",""
"10","調剤","622821101","ノバルティスＰ","エンレスト錠２００ｍｇ","無し","内服","","","","","","","除外","188.20","188.20","錠","290.00","54578","2.41","706.00","132869","","","700.00","131740",""
"11","調剤","622653001","","ベオーバ錠５０ｍｇ","無し","内服","","","","","","","除外","146.10","146.10","錠","363.00","53034","2.75","1003.00","146539","","","1000.00","146100",""
"12","調剤","622655001","日本ベーリンガー","トラディアンス配合錠ＡＰ","無し","内服","","ハイ","","","","","除外","235.80","235.80","錠","218.00","51404","2.78","583.00","137471","","","600.00","141480",""
"13","調剤","622699001","旭化成ファーマ","テリボン皮下注２８．２μｇオートインジェクター","無し","注射","","","","","","","除外","5995.00","5995.00","キット","8.00","47960","5.00","40.00","239800","","","48.00","287760",""
"14","調剤","622342001","小野薬品","フォシーガ錠１０ｍｇ","無し","内服","","ハイ","新創","","","","除外","220.30","220.30","錠","216.00","47585","8.09","1817.00","400287","","","1800.00","396540",""
"15","調剤","622576201","第一三共","リクシアナＯＤ錠６０ｍｇ","無し","内服","","ハイ","新創","","","","除外","416.80","416.80","錠","113.00","47098","0.98","120.00","50016","","","100.00","41680",""
"16","調剤","622930601","久光製薬","アポハイドローション２０％","無し","外用","","","","","","","除外","543.70","543.70","ｇ","86.40","46976","0.79","56.16","30535","","","86.40","46976",""
"17","調剤","622336601","第一三共","エフィエント錠３．７５ｍｇ","無し","内服","","ハイ","","","","","除外","248.80","248.80","錠","188.00","46774","3.09","351.00","87328","","","500.00","124400",""
"18","調剤","622471601","佐藤製薬","ルコナック爪外用液５％","無し","外用","","","","","","","除外","663.60","663.60","ｇ","70.00","46452","0.82","49.00","32515","","","70.00","46452",""
"19","調剤","621729704","武田薬品","ｄ－クロルフェニラミンマレイン酸塩錠２ｍｇ「ＮＩＧ」","無し","内服","GE","","","","","","","5.90","5.90","錠","7812.00","46091","1.47","7328.00","43234","","","13000.00","76700",""
"20","調剤","622401201","日本ベーリンガー","ジャディアンス錠１０ｍｇ","無し","内服","","ハイ","新創","","","","除外","166.00","166.00","錠","258.00","42828","2.34","571.00","94786","","","600.00","99600",""
"21","調剤","622404501","武田薬品","タケキャブ錠２０ｍｇ","無し","内服","","","","","","","除外","141.00","141.00","錠","289.00","40749","1.39","407.00","57387","","","400.00","56400",""
"22","調剤","622941401","武田薬品","アジルサルタン錠４０ｍｇ「武田テバ」","無し","内服","GE","","","","","","","45.00","45.00","錠","877.00","39465","4.99","3750.00","168750","","","4000.00","180000",""
"23","調剤","622278201","杏林製薬","フルティフォーム１２５エアゾール１２０吸入用","無し","外用","","","","","","","除外","4340.40","4340.00","瓶","9.00","39060","6.20","62.00","269104","","","60.00","260400",""
"24","調剤","622201701","","スイニー錠１００ｍｇ","無し","内服","","ハイ","","","","","除外","33.00","33.00","錠","1128.00","37224","7.58","7530.00","248490","","","7800.00","257400",""
"25","調剤","622965501","参天製薬","アレジオン眼瞼クリーム０．５％","無し","外用","","","","","","","除外","1686.70","1686.70","ｇ","22.00","37107","0.24","6.00","10120","","","","",""
"26","調剤","622952001","共和薬品","レボカルニチンＦＦ錠２５０ｍｇ「アメル」","無し","内服","GE","","","","","","","75.90","75.90","錠","480.00","36432","2.14","600.00","45540","","","1000.00","75900",""
"27","調剤","622374201","","ベルソムラ錠１５ｍｇ","無し","内服","","","新創","","","","除外","90.80","90.80","錠","392.00","35594","4.84","1560.00","141648","","","1700.00","154360",""
"28","調剤","620729101","","フェロ・グラデュメット錠１０５ｍｇ","無し","内服","","","","","","","","6.10","6.10","錠","5744.00","35038","0.83","4281.00","26114","","","5400.00","32940",""
"29","調剤","615101469","ツムラ","ツムラ大建中湯エキス顆粒（医療用）","無し","内服","","","","","漢方","","","13.70","13.70","ｇ","2502.50","34284","1.50","3705.00","50760","","","3780.00","51784",""
"30","調剤","622669701","第一三共","タリージェ錠２．５ｍｇ","無し","内服","","","","","","","除外","67.20","67.20","錠","500.00","33600","1.06","562.00","37764","","","500.00","33600",""
"31","調剤","622821001","ノバルティスＰ","エンレスト錠１００ｍｇ","無し","内服","","","","","","","除外","106.90","106.90","錠","308.00","32925","3.48","904.00","96637","","","1000.00","106900",""
"32","調剤","620007022","日本臓器","ノイロトロピン錠４単位","無し","内服","","","","","","","除外","28.50","28.50","錠","1130.00","32205","1.85","1920.00","54720","","","2100.00","59850",""
"33","調剤","622573501","マルホ","アメナリーフ錠２００ｍｇ","無し","内服","","","","","","","除外","1148.70","1148.71","錠","28.00","32164","1.43","40.00","45948","","","40.00","45948",""
"34","調剤","622941301","武田薬品","アジルサルタン錠２０ｍｇ「武田テバ」","無し","内服","GE","","","","","","","30.20","30.20","錠","1059.00","31982","6.81","5495.00","165950","","","6000.00","181200",""
"35","調剤","621261102","","ポリスチレンスルホン酸Ｃａ経口ゼリー２０％分包２５ｇ「三和」","無し","内服","GE","","","","","","","77.80","77.80","個","405.00","31509","1.14","360.00","28008","","","540.00","42012",""
"36","調剤","621986201","武田薬品","ネシーナ錠２５ｍｇ","無し","内服","","ハイ","新創","","","","除外","156.70","156.70","錠","199.00","31183","0.86","150.00","23505","","","200.00","31340",""
"37","調剤","622093301","アステラス製薬","ベタニス錠５０ｍｇ","劇薬","内服","","","","","","","除外","141.70","141.70","錠","218.00","30891","5.58","1035.00","146660","","","1100.00","155870",""
"38","調剤","620009309","ヴィアトリス","球形吸着炭細粒「マイラン」","無し","内服","GE","","","","","","","37.20","37.20","ｇ","804.00","29909","2.73","2160.00","80352","","","2184.00","81250",""
"39","調剤","622564801","","グーフィス錠５ｍｇ","無し","内服","","","","","","","除外","80.20","80.20","錠","363.00","29113","1.51","389.00","31198","","","600.00","48120",""
"40","調剤","622835201","科研製薬","エクロックゲル５％","無し","外用","","","","","","","除外","241.30","241.30","ｇ","120.00","28956","4.00","440.00","106172","","","460.00","110998",""
"41","調剤","622198601","大塚製薬","エルカルチンＦＦ内用液１０％","無し","内服","","","","","","","除外","42.20","42.20","ｍＬ","680.00","28696","1.54","540.00","22788","","","1200.00","50640",""
"42","調剤","622573601","第一三共","カナリア配合錠","無し","内服","","ハイ","","","","","除外","208.50","208.50","錠","137.00","28565","3.77","482.00","100497","","","500.00","104250",""
"43","調剤","622306601","アステラス製薬","スーグラ錠２５ｍｇ","無し","内服","","ハイ","新創","","","","除外","100.10","100.10","錠","280.00","28028","0.67","180.00","18018","","","200.00","20020",""
"44","調剤","622976001","日医工","リバーロキサバンＯＤ錠１０ｍｇ「日医工」","無し","内服","GE","ハイ","","","","","","161.30","129.00","錠","217.00","27993","2.26","570.00","91941","","","500.00","64500",""
"45","調剤","622484401","杏林製薬","モンテルカスト錠１０ｍｇ「ＫＭ」","無し","内服","GE","","","局方","","","臨時","36.60","36.60","錠","761.00","27853","5.92","4950.00","181165","","","4800.00","175680",""
"46","調剤","622335801","大正製薬","ルセフィ錠５ｍｇ","無し","内服","","ハイ","新創","","","","除外","194.00","194.00","錠","143.00","27742","0.82","60.00","11640","","","200.00","38800",""
"47","調剤","622622501","塩野義","ゾフルーザ錠１０ｍｇ","無し","内服","","","新創","","","","除外","1535.40","1535.40","錠","18.00","27637","0.32","5.00","7676","","","10.00","15354",""
"48","調剤","620009048","マルホ","ヒルドイドソフト軟膏０．３％","無し","外用","","","","","","","","18.20","18.20","ｇ","1495.00","27209","1.65","2350.00","42770","","","2500.00","45500",""
"49","調剤","620007846","東和薬品","アムロジピン錠２．５ｍｇ「トーワ」","劇薬","内服","GE","","","局方","","","","10.40","10.40","錠","2599.00","27030","2.64","7449.00","77471","","","7000.00","72800",""
"50","調剤","622850001","大塚製薬","モイゼルト軟膏１％","無し","外用","","","","","","","除外","146.30","146.30","ｇ","180.00","26334","2.26","350.00","51205","","","400.00","58520",""
"51","調剤","622012101","第一三共","イナビル吸入粉末剤２０ｍｇ","無し","外用","","","新創","","","","除外","2098.10","1739.50","キット","15.00","26093","0.38","7.00","14686","","","","",""
"52","調剤","622941201","武田薬品","アジルサルタン錠１０ｍｇ「武田テバ」","無し","内服","GE","","","","","","","20.00","20.00","錠","1304.50","26090","5.11","4749.00","94980","","","5500.00","110000",""
"53","調剤","622251901","","フェキソフェナジン塩酸塩錠６０ｍｇ「ケミファ」","無し","内服","GE","","","局方","","","","23.10","23.10","錠","1104.00","25502","1.85","1376.00","31785","","","2100.00","48510",""
"54","調剤","620374001","鶴原製薬","デキストロメトルファン臭化水素酸塩錠１５ｍｇ「ツルハラ」","無し","内服","GE","","","","","","臨時","8.60","7.74","錠","3242.00","25093","3.33","11036.00","94911","100.00","774","11000.00","85140",""
"55","調剤","622392201","ニプロ","ヘパリン類似物質外用スプレー０．３％「ニプロ」","無し","外用","GE","","","","","","","10.90","10.90","ｇ","2300.00","25070","1.71","3600.00","39240","","","4000.00","43600",""
"56","調剤","622833301","大塚製薬","レキサルティＯＤ錠１ｍｇ","劇薬","内服","","ハイ","","","","","除外","241.80","241.80","錠","103.00","24905","4.81","332.00","80277","","","400.00","96720",""
"57","調剤","622819201","協和キリン","ダーブロック錠２ｍｇ","劇薬","内服","","","","","","","除外","157.40","157.40","錠","158.00","24869","0.27","42.00","6611","","","200.00","31480",""
"58","調剤","620340201","東和薬品","ベザフィブラート徐放錠２００ｍｇ「トーワ」","無し","内服","GE","","","局方","","","","10.40","10.40","錠","2364.00","24586","3.86","8874.00","92290","","","9000.00","93600",""
"59","調剤","622371701","東和薬品","オロパタジン塩酸塩顆粒０．５％「トーワ」","無し","内服","GE","","","","","","臨時","20.70","18.88","ｇ","1263.00","23845","0.46","513.00","10621","","","800.00","15104",""
"60","調剤","622224901","","エリキュース錠２．５ｍｇ","無し","内服","","ハイ","","","","","除外","114.70","114.70","錠","204.00","23399","1.96","354.00","40604","","","400.00","45880",""
"61","調剤","610463120","第一三共","トランサミン錠２５０ｍｇ","無し","内服","","","","局方","","","","10.40","10.40","錠","2248.00","23379","4.18","9021.00","93815","","","9200.00","95680",""
"62","調剤","615101492","ツムラ","ツムラ麦門冬湯エキス顆粒（医療用）","無し","内服","","","","","漢方","","","16.50","13.80","ｇ","1629.00","22480","0.05","90.00","1486","","","","",""
"63","調剤","622086001","武田薬品","リオベル配合錠ＬＤ","無し","内服","","ハイ","","","","","除外","132.10","132.10","錠","168.00","22193","2.43","360.00","47556","","","400.00","52840",""
"64","調剤","622271602","","ヘパリン類似物質油性クリーム０．３％「日医工」","無し","外用","GE","","","","","","臨時","3.70","3.14","ｇ","7031.00","22077","2.23","15200.00","56247","","","15650.00","48470",""
"65","調剤","620530801","沢井製薬","エンペラシン配合錠","無し","内服","GE","ハイ","","","","","","6.10","6.10","錠","3614.00","22045","0.61","1844.00","11250","","","3000.00","18300",""
"66","調剤","622341901","小野薬品","フォシーガ錠５ｍｇ","無し","内服","","ハイ","新創","","","","除外","149.30","149.30","錠","147.00","21947","2.06","206.00","30756","","","300.00","44790",""
"67","調剤","622134801","","ミニリンメルトＯＤ錠１２０μｇ","劇薬","内服","","","","","","","除外","114.50","114.50","錠","186.00","21297","1.56","252.00","28854","","","300.00","34350",""
"68","調剤","622885501","杏林製薬","リフヌア錠４５ｍｇ","無し","内服","","","","","","","除外","187.40","166.97","錠","126.00","21038","","","","","","","",""
"69","調剤","615101409","ツムラ","ツムラ加味逍遙散エキス顆粒（医療用）","無し","内服","","","","","漢方","","","15.90","15.90","ｇ","1317.50","20948","0.19","225.00","3578","","","472.50","7513",""
"70","調剤","620009049","マルホ","ヒルドイドローション０．３％","無し","外用","","","","","","","","18.20","18.20","ｇ","1150.00","20930","1.35","1650.00","30030","","","1500.00","27300",""
"71","調剤","622484501","マルホ","マーデュオックス軟膏","劇薬","外用","","","","","","","除外","139.40","139.40","ｇ","150.00","20910","1.27","190.00","26486","","","190.00","26486",""
"72","調剤","622559402","ＭｅｉｊｉＳｅｉｋａ","セフジトレン　ピボキシル錠１００ｍｇ「ＯＫ」","無し","内服","","","","局方","","","","56.60","56.60","錠","368.00","20829","1.14","449.00","25415","","","400.00","22640",""
"73","調剤","622188101","杏林製薬","オロパタジン塩酸塩錠５ｍｇ「杏林」","無し","内服","GE","","","局方","","","","10.40","10.40","錠","2002.00","20821","7.03","10477.00","108961","","","11500.00","119600",""
"74","調剤","622360601","田辺ファーマ","カナグル錠１００ｍｇ","無し","内服","","ハイ","","","","","除外","139.30","139.30","錠","149.00","20756","0.96","90.00","12537","","","200.00","27860",""
"75","調剤","622704001","第一三共","エゼチミブ錠１０ｍｇ「ＤＳＥＰ」","無し","内服","GE","","","","","","","30.70","30.70","錠","675.00","20723","3.07","2154.00","66129","","","2100.00","64470",""
"76","調剤","622669801","第一三共","タリージェ錠５ｍｇ","無し","内服","","","","","","","除外","92.50","92.50","錠","224.00","20720","1.31","280.00","25900","","","300.00","27750",""
"77","調剤","615101484","ツムラ","ツムラ当帰芍薬散エキス顆粒（医療用）","無し","内服","","","","","漢方","","","14.90","14.90","ｇ","1387.50","20674","0.91","1125.00","16763","","","1417.50","21120",""
"78","調剤","621816901","岩城製薬","モメタゾンフランカルボン酸エステル軟膏０．１％「イワキ」","劇薬","外用","","","","","","","除外","20.10","20.10","ｇ","1015.00","20402","0.45","570.00","11458","","","50.00","1005",""
"79","調剤","622380201","大原薬品","イマチニブ錠１００ｍｇ「オーハラ」","劇薬","内服","GE","ハイ","","","","","","167.20","167.20","錠","120.00","20064","3.22","476.00","79586","","","420.00","70224",""
"80","調剤","622281801","東和薬品","バラシクロビル錠５００ｍｇ「トーワ」","無し","内服","GE","","","","","","","117.80","104.83","錠","189.00","19813","2.48","436.00","51363","","","462.00","48433",""
"81","調剤","622374301","","ベルソムラ錠２０ｍｇ","無し","内服","","","新創","","","","除外","109.90","109.90","錠","180.00","19782","0.97","150.00","16485","","","200.00","21980",""
"82","調剤","621990801","","アミオダロン塩酸塩速崩錠１００ｍｇ「ＴＥ」","毒薬","内服","GE","ハイ","","局方","","","","72.00","72.00","錠","273.50","19692","0.84","180.00","12960","","","300.00","21600",""
"83","調剤","620495303","武田薬品","ウルソデオキシコール酸錠１００ｍｇ「ＮＩＧ」","無し","内服","GE","","","局方","","","","10.40","10.40","錠","1889.00","19646","2.13","3555.00","36972","","","4000.00","41600",""
"84","調剤","622085401","ヴィアトリス","リパクレオンカプセル１５０ｍｇ","無し","内服","","","新創","","","","除外","30.10","30.10","カプセル","642.00","19324","0.27","180.00","5418","","","120.00","3612",""
"85","調剤","622881501","","モビコール配合内用剤ＨＤ　１３．７０４６ｇ","無し","内服","","","","","","","除外","110.80","110.80","包","173.00","19168","1.65","219.00","24265","","","300.00","33240",""
"86","調剤","622978401","参天製薬","エピナスチン塩酸塩ＬＸ点眼液０．１％「ＳＥＣ」","無し","外用","GE","","","","","","","252.90","252.90","ｍＬ","75.00","18968","2.00","135.00","34144","","","150.00","37935",""
"87","調剤","621727003","武田薬品","ベニジピン塩酸塩錠４ｍｇ「ＮＩＧ」","劇薬","内服","GE","","","局方","","","","10.40","9.26","錠","2041.00","18900","3.35","7240.00","75296","","","7000.00","64808",""
"88","調剤","622093501","日本ベーリンガー","トラゼンタ錠５ｍｇ","無し","内服","","ハイ","","","","","除外","118.90","118.90","錠","158.00","18786","2.59","367.00","43636","","","400.00","47560",""
"89","調剤","622670201","第一三共","ミネブロ錠２．５ｍｇ","無し","内服","","","","","","","除外","91.60","91.60","錠","205.00","18778","1.31","210.00","19236","","","300.00","27480",""
"90","調剤","621951001","ＭＳＤ","ジャヌビア錠５０ｍｇ","無し","内服","","ハイ","新創","局方","","","除外","82.10","82.10","錠","226.00","18555","4.54","980.00","80458","","","1000.00","82100",""
"91","調剤","620006150","東和薬品","ユビデカレノン錠１０ｍｇ「トーワ」","無し","内服","GE","","","","","","","6.10","6.10","錠","3039.00","18538","5.71","13731.00","83759","","","15000.00","88860",""
"92","調剤","615101502","ツムラ","ツムラ防風通聖散エキス顆粒（医療用）","無し","内服","","","","","漢方","","","13.80","13.80","ｇ","1335.00","18423","2.11","3150.00","43470","","","2835.00","39125",""
"93","調剤","622703201","エーザイ","デエビゴ錠５ｍｇ","無し","内服","","","","","","","除外","71.30","71.30","錠","258.00","18395","1.37","694.00","49483","","","200.00","14260",""
"94","調剤","621405201","小野薬品","ポリスチレンスルホン酸Ｃａ散９６．７％分包５．１７ｇ〈ハチ〉","無し","内服","GE","","","","","","","7.60","7.60","ｇ","2388.54","18153","3.35","5118.30","38898","36.19","275","6876.10","52250",""
"95","調剤","610454055","武田薬品","ハイシー顆粒２５％","無し","内服","","","","","","","","6.50","6.50","ｇ","2789.00","18129","4.30","9762.00","63453","","","10800.00","70200",""
"96","調剤","622976101","日医工","リバーロキサバンＯＤ錠１５ｍｇ「日医工」","無し","内服","GE","ハイ","","","","","","226.70","181.30","錠","99.00","17949","3.63","450.00","102015","","","400.00","72520",""
"97","調剤","620003503","興和","アデホスコーワ顆粒１０％","無し","内服","","","","","","","","15.50","15.50","ｇ","1147.60","17788","0.10","90.00","1395","","","600.00","9300",""
"98","調剤","622820901","ノバルティスＰ","エンレスト錠５０ｍｇ","無し","内服","","","","","","","除外","60.90","60.90","錠","288.00","17539","2.87","740.00","45065","","","800.00","48720",""
"99","調剤","622945501","興和","パルモディアＸＲ錠０．４ｍｇ","無し","内服","","","","","","","除外","111.00","111.00","錠","156.00","17316","2.67","352.00","39072","","","400.00","44400",""
"100","調剤","622458301","沢井製薬","ラロキシフェン塩酸塩錠６０ｍｇ「サワイ」","無し","内服","GE","","","","","","","21.60","21.60","錠","799.00","17258","4.79","3780.00","81648","","","3800.00","82080",""
"101","調剤","622644001","マルホ","ヒルドイドフォーム０．３％","無し","外用","","","","","","","","18.70","18.70","ｇ","920.00","17204","0.75","552.00","10323","","","920.00","17204",""
"102","調剤","622517401","","ベルソムラ錠１０ｍｇ","無し","内服","","","新創","","","","除外","69.30","69.30","錠","246.00","17048","2.40","642.00","44491","","","600.00","41580",""
"103","調剤","622795101","武田薬品","アイラミド配合懸濁性点眼液","無し","外用","","","","","","","除外","378.40","378.40","ｍＬ","45.00","17028","0.38","15.00","5676","","","25.00","9460",""
"104","調剤","615101512","ツムラ","ツムラ六君子湯エキス顆粒（医療用）","無し","内服","","","","","漢方","","","18.00","18.00","ｇ","932.50","16785","1.20","1375.00","24750","","","945.00","17010",""
"105","調剤","615100581","小太郎漢方","ヨクイニンエキス錠「コタロー」","無し","内服","","","","","漢方","","","6.50","6.50","錠","2580.00","16770","5.13","8064.00","52416","","","10080.00","65520",""
"106","調剤","622877401","塩野義","バクタミニ配合錠","無し","内服","","","","","","","","33.70","30.00","錠","552.00","16560","","","","","","","",""
"107","調剤","622703301","エーザイ","デエビゴ錠１０ｍｇ","無し","内服","","","","","","","除外","106.40","106.40","錠","155.00","16492","0.62","95.00","10108","","","100.00","10640",""
"108","調剤","622784201","鳥居薬品","コレクチム軟膏０．５％","無し","外用","","","","","","","除外","143.00","143.00","ｇ","115.00","16445","3.42","410.00","58630","","","400.00","57200",""
"109","調剤","622653501","","アミティーザカプセル１２μｇ","無し","内服","","","","","","","除外","48.20","48.20","カプセル","340.00","16388","1.34","364.00","17544","","","500.00","24100",""
"110","調剤","620604501","","ネリゾナ軟膏０．１％","劇薬","外用","","","","","","","除外","17.00","17.00","ｇ","960.00","16320","2.10","1670.00","28390","","","2000.00","34000",""
"111","調剤","621761801","東和薬品","ツロブテロールテープ２ｍｇ「トーワ」","無し","外用","GE","","","局方","","","","29.00","29.00","枚","560.00","16240","1.75","991.00","28739","","","980.00","28420",""
"112","調剤","622604901","ニプロ","ベポタスチンベシル酸塩錠１０ｍｇ「タナベ」","無し","内服","GE","","","局方","","","","10.70","10.70","錠","1515.00","16211","6.95","8384.00","89713","","","9000.00","96300",""
"113","調剤","622861301","","テネリアＯＤ錠４０ｍｇ","無し","内服","","ハイ","","","","","除外","147.30","147.30","錠","110.00","16203","1.80","180.00","26514","","","200.00","29460",""
"114","調剤","622517101","武田薬品","イニシンク配合錠","劇薬","内服","","ハイ","","","","","除外","129.90","129.90","錠","123.00","15978","1.64","210.00","27279","","","200.00","25980",""
"115","調剤","615101422","ツムラ","ツムラ桂枝茯苓丸エキス顆粒（医療用）","無し","内服","","","","","漢方","","","14.10","14.10","ｇ","1130.00","15933","","","","","","","",""
"116","調剤","622833201","大塚製薬","レキサルティＯＤ錠０．５ｍｇ","劇薬","内服","","ハイ","","","","","除外","128.70","128.70","錠","123.00","15830","1.53","148.00","19049","","","200.00","25740",""
"117","調剤","622403601","マルホ","ベピオゲル２．５％","無し","外用","","","","","","","除外","87.10","87.10","ｇ","180.00","15678","0.15","30.00","2613","","","","",""
"118","調剤","622375601","ＧＳＫ","レルベア２００エリプタ３０吸入用","無し","外用","","","","","","","除外","5220.80","5221.00","キット","3.00","15663","6.00","18.00","93975","","","18.00","93978",""
"119","調剤","620005888","ヤンセンファーマ","コンサータ錠１８ｍｇ","向1","内服","","ハイ","新創","","","","除外","235.80","210.07","錠","74.00","15545","1.43","120.00","28296","","","100.00","21007",""
"120","調剤","620389417","東和薬品","アンブロキソール塩酸塩錠１５ｍｇ「トーワ」","無し","内服","GE","","","","","","","5.90","5.26","錠","2948.00","15506","3.33","10277.00","60638","","","10000.00","52600",""
"121","調剤","622576001","第一三共","リクシアナＯＤ錠１５ｍｇ","無し","内服","","ハイ","新創","","","","除外","224.70","224.70","錠","69.00","15504","1.59","146.00","32807","","","100.00","22470",""
"122","調剤","620007804","","モーラステープＬ４０ｍｇ　１０ｃｍ×１４ｃｍ","無し","外用","","","","","","","臨時","27.60","27.60","枚","560.00","15456","7.88","4221.00","116509","","","4270.00","117852",""
"123","調剤","622927301","第一三共","タリージェＯＤ錠５ｍｇ","無し","内服","","","","","","","除外","92.50","92.50","錠","166.00","15355","1.16","182.00","16835","","","200.00","18500",""
"124","調剤","622512701","サンファーマ","ヘパリン類似物質外用泡状スプレー０．３％「ＰＰ」","無し","外用","GE","","","","","","","7.40","7.40","ｇ","2000.00","14800","1.53","3300.00","24420","","","3000.00","22200",""
"125","調剤","622698601","小野薬品","コララン錠２．５ｍｇ","劇薬","内服","","","","","","","除外","82.90","82.90","錠","178.00","14756","0.89","126.00","10445","","","200.00","16580",""
"126","調剤","620005404","クラシエ薬品","クラシエ十味敗毒湯エキス錠","無し","内服","","","","","漢方","","","6.10","6.10","錠","2412.00","14713","0.92","2160.00","13176","","","2268.00","13833",""
"127","調剤","620008964","鳥居薬品","アンテベートクリーム０．０５％","劇薬","外用","","","","","","","","18.90","18.90","ｇ","770.00","14553","1.40","1015.00","19184","","","1100.00","20790",""
"128","調剤","622498501","共和薬品","エンタカポン錠１００ｍｇ「アメル」","無し","内服","GE","","","局方","","","","26.30","26.30","錠","550.00","14465","1.69","540.00","14202","","","1000.00","26300",""
"129","調剤","622533701","大塚製薬","レバミピド錠１００ｍｇ「オーツカ」","無し","内服","","","","局方","","","除外","10.40","10.40","錠","1385.00","14404","5.23","7661.00","79672","","","7500.00","78000",""
"130","調剤","662640418","塩野義","リンデロン－ＶＧ軟膏０．１２％","無し","外用","","","","局方","","","","27.70","27.70","ｇ","515.00","14266","1.93","840.00","23276","","","1000.00","27700",""
"131","調剤","615101414","ツムラ","ツムラ牛車腎気丸エキス顆粒（医療用）","無し","内服","","","","","漢方","","","17.70","17.70","ｇ","800.00","14160","","","","","","","",""
"132","調剤","622987801","マルホ","ベピオウォッシュゲル５％","無し","外用","","","","","","","除外","99.60","99.60","Ｇ","140.00","13944","0.43","60.00","5976","","","200.00","19920",""
"133","調剤","622365101","","ドボベット軟膏","劇薬","外用","","","","","","","除外","154.10","154.13","ｇ","90.00","13872","1.67","150.00","23115","","","150.00","23120",""
"134","調剤","620845301","日新製薬","ニチファーゲン配合錠","無し","内服","","","","","","","","5.30","5.30","錠","2590.00","13727","3.29","8466.00","44870","","","8500.00","45050",""
