"13","調剤","622573601","第一三共","カナリア配合錠","無し","内服","","ハイ","","","","","除外","208.50","208.50","錠","438.00","91323","5.34","2285.00","476426","","","2305.00","480180",""
"14","調剤","622930901","興和","アリドネパッチ５５ｍｇ","劇薬","外用","","","","","","","除外","437.60","437.57","枚","203.00","88827","1.63","271.00","118590","","","344.00","136908",""
"15","調剤","622342001","小野薬品","フォシーガ錠１０ｍｇ","無し","内服","","ハイ","新創","","","","除外","220.30","220.30","錠","326.50","71928","0.30","63.00","13879","","","300.00","66090",""
"16","調剤","622833301","大塚製薬","レキサルティＯＤ錠１ｍｇ","劇薬","内服","","ハイ","","","","","除外","241.80","241.80","錠","293.00","70847","5.57","1582.00","382524","","","1600.00","383253",""
"17","調剤","622093301","アステラス製薬","ベタニス錠５０ｍｇ","劇薬","内服","","","","","","","除外","141.70","141.70","錠","489.00","69291","4.25","1930.00","273483","","","2000.00","283400",""
"18","調剤","622546801","","インチュニブ錠３ｍｇ","劇薬","内服","","ハイ","","","","","除外","527.20","448.12","錠","153.00","68562","3.21","250.00","131800","","","400.00","179248",""
"19","調剤","622794801","住友ファーマ","ラツーダ錠４０ｍｇ","劇薬","内服","","ハイ","","","","","除外","295.80","295.80","錠","230.00","68034","2.98","729.00","215638","","","700.00","207060",""
"20","調剤","620007996","日本新薬","エビプロスタット配合錠ＤＢ","無し","内服","","","","","","","","25.50","25.50","錠","2507.00","63929","4.17","8322.00","212213","","","9349.00","231258",""
"21","調剤","622795001","住友ファーマ","ラツーダ錠８０ｍｇ","劇薬","内服","","ハイ","","","","","除外","438.60","438.60","錠","136.00","59650","0.64","120.00","52632","","","16.00","4224",""
"22","調剤","622930801","興和","アリドネパッチ２７．５ｍｇ","劇薬","外用","","","","","","","除外","286.40","286.39","枚","194.00","55560","4.06","1138.00","325923","","","966.00","275054",""
"23","調剤","622688001","住友ファーマ","ロナセンテープ４０ｍｇ","劇薬","外用","","ハイ","","","","","除外","429.10","429.10","枚","123.00","52779","3.90","645.00","276771","","","560.00","240296",""
"24","調剤","622821101","ノバルティスＰ","エンレスト錠２００ｍｇ","無し","内服","","","","","","","除外","188.20","188.20","錠","279.00","52508","3.18","924.00","173898","","","900.00","169380",""
"25","調剤","622012101","第一三共","イナビル吸入粉末剤２０ｍｇ","無し","外用","","","新創","","","","除外","2098.10","2098.00","キット","25.00","52450","0.25","6.00","12588","","","8.00","16784",""
"26","調剤","622375201","第一三共","リクシアナ錠６０ｍｇ","無し","内服","","ハイ","新創","","","","除外","416.80","416.80","錠","122.50","51058","1.49","132.00","55018","","","200.00","83360",""
"27","調剤","622703201","エーザイ","デエビゴ錠５ｍｇ","無し","内服","","","","","","","除外","71.30","71.30","錠","714.00","50908","8.60","6217.00","443272","","","6200.00","442060",""
"28","調剤","622653001","","ベオーバ錠５０ｍｇ","無し","内服","","","","","","","除外","146.10","146.10","錠","329.00","48067","8.42","3072.00","448821","","","3000.00","438300",""
"29","調剤","629911701","ノボノルディスクＰ","リベルサス錠７ｍｇ","劇薬","内服","","ハイ","","","","","除外","325.70","325.70","錠","145.00","47227","2.14","204.00","66442","","","303.00","98298",""
"30","調剤","622819301","協和キリン","ダーブロック錠４ｍｇ","劇薬","内服","","","","","","","除外","278.50","278.50","錠","165.50","46092","1.78","217.00","60435","","","304.00","84222",""
"31","調剤","622576101","第一三共","リクシアナＯＤ錠３０ｍｇ","無し","内服","","ハイ","新創","","","","除外","411.30","411.30","錠","109.00","44832","1.74","119.00","48944","","","200.00","82260",""
"32","調剤","622224901","","エリキュース錠２．５ｍｇ","無し","内服","","ハイ","","","","","除外","114.70","114.70","錠","373.00","42783","1.12","316.00","36245","","","500.00","57350",""
"33","調剤","622093501","日本ベーリンガー","トラゼンタ錠５ｍｇ","無し","内服","","ハイ","","","","","除外","118.90","118.90","錠","358.00","42566","3.48","1138.00","135308","","","1200.00","142680",""
"34","調剤","622794901","住友ファーマ","ラツーダ錠６０ｍｇ","劇薬","内服","","ハイ","","","","","除外","420.40","420.40","錠","96.00","40358","2.11","156.00","65582","","","200.00","84080",""
"35","調剤","622401201","日本ベーリンガー","ジャディアンス錠１０ｍｇ","無し","内服","","ハイ","新創","","","","除外","166.00","166.00","錠","240.00","39840","4.26","792.00","131472","","","900.00","149400",""
"36","調剤","622622601","塩野義","ゾフルーザ錠２０ｍｇ","無し","内服","","","新創","","","","除外","2438.80","2438.80","錠","16.00","39021","0.22","4.00","9755","","","","",""
"37","調剤","622840301","ＧＳＫ","テリルジー２００エリプタ３０吸入用","無し","外用","","","","","","","除外","9673.80","9674.00","キット","4.00","38696","4.80","12.00","116087","","","15.00","145110",""
"38","調剤","622484601","エーザイ","フィコンパ錠２ｍｇ","無し","内服","","ハイ","新創","","","","除外","195.70","195.70","錠","190.50","37281","1.28","375.00","73388","","","168.00","32877",""
"39","調剤","622910201","第一三共","ミネブロＯＤ錠２．５ｍｇ","無し","内服","","","","","","","除外","91.60","91.60","錠","407.00","37281","2.22","882.00","80792","","","900.00","82440",""
"40","調剤","622653501","","アミティーザカプセル１２μｇ","無し","内服","","","","","","","除外","48.20","48.20","カプセル","769.00","37066","3.76","2908.00","140165","","","2900.00","139780",""
"41","調剤","622669901","第一三共","タリージェ錠１０ｍｇ","無し","内服","","","","","","","除外","127.90","127.90","錠","286.00","36579","0.65","180.00","23022","","","200.00","25580",""
"42","調剤","622496801","ＭｅｉｊｉＳｅｉｋａ","シクレスト舌下錠５ｍｇ","劇薬","内服","","ハイ","","","","","除外","199.60","199.60","錠","178.00","35529","4.49","620.00","123753","","","700.00","139720",""
"43","調剤","622404501","武田薬品","タケキャブ錠２０ｍｇ","無し","内服","","","","","","","除外","141.00","141.00","錠","248.00","34968","3.28","778.00","109698","","","800.00","112800",""
"44","調剤","622184501","エーザイ","ケアラム錠２５ｍｇ","劇薬","内服","","ハイ","新創","","","","除外","88.00","88.00","錠","388.00","34144","0.54","120.00","10560","","","454.00","27562",""
"45","調剤","622703301","エーザイ","デエビゴ錠１０ｍｇ","無し","内服","","","","","","","除外","106.40","106.40","錠","316.00","33622","4.51","1201.00","127786","","","1300.00","138320",""
"46","調剤","622794701","住友ファーマ","ラツーダ錠２０ｍｇ","劇薬","内服","","ハイ","","","","","除外","159.10","159.10","錠","203.00","32297","2.88","307.00","48845","","","500.00","79550",""
"47","調剤","622182901","","アミティーザカプセル２４μｇ","無し","内服","","","","","","","除外","96.90","96.90","カプセル","325.00","31493","3.70","978.00","94770","","","1100.00","106590",""
"48","調剤","622507901","第一三共","ビムパット錠５０ｍｇ","劇薬","内服","","ハイ","新創","","","","除外","217.80","217.80","錠","144.00","31363","0.48","90.00","19602","","","","",""
"49","調剤","615101408","ツムラ","ツムラ加味帰脾湯エキス顆粒（医療用）","無し","内服","","","","","漢方","","","26.00","26.00","ｇ","1202.50","31265","3.21","3645.00","94770","","","3780.00","98280",""
"50","調剤","622306701","アステラス製薬","スーグラ錠５０ｍｇ","無し","内服","","ハイ","新創","","","","除外","149.70","133.37","錠","233.00","31075","2.19","389.00","58235","","","500.00","66685",""
"51","調剤","620009421","日医工","ビカルタミド錠８０ｍｇ「日医工」","劇薬","内服","GE","ハイ","","局方","","","","110.90","90.93","錠","336.00","30552","2.54","558.00","61882","","","790.00","71836",""
"52","調剤","622833201","大塚製薬","レキサルティＯＤ錠０．５ｍｇ","劇薬","内服","","ハイ","","","","","除外","128.70","128.70","錠","233.00","29987","4.06","1053.00","135524","","","1000.00","124840",""
"53","調剤","622930101","ニプロ","エソメプラゾールカプセル２０ｍｇ「ニプロ」","無し","内服","GE","","","","","","","37.80","30.24","カプセル","973.00","29424","2.28","2075.00","78432","","","2200.00","66528",""
"54","調剤","622573501","マルホ","アメナリーフ錠２００ｍｇ","無し","内服","","","","","","","除外","1148.70","1148.71","錠","24.00","27569","","","","","","","",""
"55","調剤","622225101","ファイザー","トビエース錠４ｍｇ","無し","内服","","","","","","","除外","135.00","135.00","錠","203.00","27405","1.47","352.00","47520","35.00","4725","314.00","41634",""
"56","調剤","620003480","大塚製薬","エビリファイ錠６ｍｇ","劇薬","内服","","ハイ","","","","","除外","65.30","65.30","錠","406.00","26512","1.66","360.00","23508","","","739.00","29560",""
"57","調剤","621950801","アストラゼネカ","シムビコートタービュヘイラー６０吸入","無し","外用","","","新創","","","","除外","2535.30","2535.00","キット","10.00","25350","0.20","2.00","5071","","","2.00","5070",""
"58","調剤","622198801","武田薬品","ロトリガ粒状カプセル２ｇ","無し","内服","","","","","","","除外","144.00","144.00","包","175.00","25200","1.13","229.00","32976","","","172.00","24540",""
"59","調剤","622798301","日新製薬","メマンチン塩酸塩ＯＤ錠２０ｍｇ「日新」","劇薬","内服","GE","","","","","","","77.60","62.08","錠","403.00","25018","1.31","452.00","35075","","","568.00","35260",""
"60","調剤","622969701","塩野義","クービビック錠５０ｍｇ","無し","内服","","","","","","","除外","90.80","90.80","錠","269.00","24425","1.68","272.00","24696","","","486.00","41050",""
"61","調剤","622182601","","テネリア錠２０ｍｇ","無し","内服","","ハイ","","","","","除外","98.30","84.54","錠","288.00","24348","1.10","215.00","21136","","","400.00","33816",""
"62","調剤","610411058","塩野義","フロモックス錠１００ｍｇ","無し","内服","","","","局方","","","","41.10","34.93","錠","658.00","22984","0.10","42.00","1726","100.00","3493","600.00","20958",""
"63","調剤","615101510","ツムラ","ツムラ抑肝散エキス顆粒（医療用）","無し","内服","","","","","漢方","","","16.10","16.10","ｇ","1382.50","22258","4.95","4875.00","78495","","","5670.00","91284",""
"64","調剤","622676801","","ロスーゼット配合錠ＬＤ","無し","内服","","","","","","","除外","69.10","69.10","錠","320.00","22112","0.17","60.00","4146","","","","",""
"65","調剤","620004945","大塚製薬","エビリファイ錠１２ｍｇ","劇薬","内服","","ハイ","","","","","除外","124.30","122.38","錠","179.00","21906","0.58","120.00","14916","","","61.00","4575",""
"66","調剤","622703101","エーザイ","デエビゴ錠２．５ｍｇ","無し","内服","","","","","","","除外","44.90","44.90","錠","479.50","21530","3.48","1509.50","67776","","","1600.00","71840",""
"67","調剤","615101469","ツムラ","ツムラ大建中湯エキス顆粒（医療用）","無し","内服","","","","","漢方","","","13.70","13.70","ｇ","1560.00","21372","4.76","6030.00","82613","","","6615.00","90622",""
"68","調剤","622832901","","モビコール配合内用剤ＬＤ　６．８５２３ｇ","無し","内服","","","","","","","除外","61.40","61.40","包","347.00","21306","1.67","484.00","29717","","","600.00","36840",""
"69","調剤","622668201","第一三共","シロドシンＯＤ錠４ｍｇ「ＤＳＥＰ」","劇薬","内服","GE","","","局方","","","","13.20","13.20","錠","1609.00","21239","3.33","5202.00","68667","","","5300.00","69960",""
"70","調剤","622375601","ＧＳＫ","レルベア２００エリプタ３０吸入用","無し","外用","","","","","","","除外","5220.80","5221.00","キット","4.00","20884","0.50","2.00","10442","","","2.00","10442",""
"71","調剤","615101434","ツムラ","ツムラ柴朴湯エキス顆粒（医療用）","無し","内服","","","","","漢方","","","34.00","34.00","ｇ","607.50","20655","0.69","225.00","7650","","","787.50","20633",""
"72","調剤","622532801","アステラス製薬","リンゼス錠０．２５ｍｇ","無し","内服","","","","","","","除外","64.50","64.50","錠","320.00","20640","2.49","810.00","52245","","","800.00","51600",""
"73","調剤","622696001","杏林製薬","ラスビック錠７５ｍｇ","無し","内服","","","","","","","除外","277.90","277.90","錠","74.00","20565","0.32","19.00","5280","","","50.00","13895",""
"74","調剤","622381201","あゆみ製薬","カロナール錠５００　５００ｍｇ","劇薬","内服","GE","","","","","","","11.30","11.30","錠","1763.00","19922","1.70","2933.00","33146","","","3002.00","33914",""
"75","調剤","620003503","興和","アデホスコーワ顆粒１０％","無し","内服","","","","","","","","15.50","15.50","ｇ","1258.00","19499","1.04","816.00","12648","51.00","791","1818.00","28080",""
"76","調剤","622449501","ヴィアトリス","イフェクサーＳＲカプセル３７．５ｍｇ","劇薬","内服","","ハイ","","","","","除外","101.90","101.90","カプセル","191.00","19463","5.50","1167.00","118920","","","1125.00","114438",""
"77","調剤","622945401","興和","パルモディアＸＲ錠０．２ｍｇ","無し","内服","","","","","","","除外","60.00","60.00","錠","324.00","19440","2.88","822.00","49320","","","900.00","54000",""
"78","調剤","622954701","ユーシービーＪ","ブリィビアクト錠２５ｍｇ","無し","内服","","ハイ","","","","","除外","373.30","373.30","錠","52.00","19412","0.42","28.00","10452","","","","",""
"79","調剤","622669801","第一三共","タリージェ錠５ｍｇ","無し","内服","","","","","","","除外","92.50","92.50","錠","208.00","19240","1.57","422.00","39035","","","300.00","27750",""
"80","調剤","622117901","日本薬工","ドネペジル塩酸塩ＯＤ錠５ｍｇ「ケミファ」","劇薬","内服","GE","","","","","","","43.40","35.59","錠","539.00","19183","5.67","2443.00","106024","","","2660.00","94658",""
"81","調剤","622517401","","ベルソムラ錠１０ｍｇ","無し","内服","","","新創","","","","除外","69.30","69.30","錠","268.00","18572","0.57","120.00","8316","","","234.00","12558",""
"82","調剤","622910301","第一三共","ミネブロＯＤ錠５ｍｇ","無し","内服","","","","","","","除外","137.40","137.40","錠","132.00","18137","1.57","232.00","31876","","","200.00","27480",""
"83","調剤","622374301","","ベルソムラ錠２０ｍｇ","無し","内服","","","新創","","","","除外","109.90","109.90","錠","165.00","18134","2.55","380.00","41764","","","412.00","44752",""
"84","調剤","622694301","大塚製薬","サムスカＯＤ錠７．５ｍｇ","劇薬","内服","","","","","","ｵｰﾌｧﾝ","除外","787.40","787.40","錠","23.00","18110","1.45","42.00","33072","","","30.00","14190",""
"85","調剤","622835901","","プレガバリンＯＤ錠７５ｍｇ「明治」","無し","内服","GE","","","","","","","18.30","15.55","錠","1158.00","18007","1.92","1776.00","32500","","","2246.00","34716",""
"86","調剤","620495303","武田薬品","ウルソデオキシコール酸錠１００ｍｇ「ＮＩＧ」","無し","内服","GE","","","局方","","","","10.40","10.40","錠","1706.00","17742","0.80","1482.00","15413","","","1200.00","12480",""
"87","調剤","622678901","ＧＳＫ","テリルジー１００エリプタ３０吸入用","無し","外用","","","","","","","除外","8502.30","8502.00","キット","2.00","17004","4.80","12.00","102028","","","11.00","93522",""
"88","調剤","610454055","武田薬品","ハイシー顆粒２５％","無し","内服","","","","","","","","6.50","6.50","ｇ","2579.00","16764","0.17","360.00","2340","","","1200.00","7800",""
"89","調剤","621148901","塩野義","バクタ配合錠","無し","内服","","","","","","","","69.20","69.20","錠","242.00","16746","1.84","406.00","28096","","","448.00","29696",""
"90","調剤","622404401","武田薬品","タケキャブ錠１０ｍｇ","無し","内服","","","","","","","除外","94.30","94.30","錠","177.00","16691","8.16","2048.00","193123","","","1900.00","179170",""
"91","調剤","622576001","第一三共","リクシアナＯＤ錠１５ｍｇ","無し","内服","","ハイ","新創","","","","除外","224.70","224.70","錠","72.00","16178","","","","","","","",""
"92","調剤","622678801","ＧＳＫ","テリルジー１００エリプタ１４吸入用","無し","外用","","","","","","","除外","4020.70","4021.00","キット","4.00","16084","1.00","3.00","12062","","","5.00","20105",""
"93","調剤","620477001","","酸化マグネシウム錠３３０ｍｇ「ヨシダ」","無し","内服","GE","","","","","","","5.90","5.90","錠","2670.00","15753","2.83","5642.00","33290","","","7000.00","41300",""
"94","調剤","620006886","杏林製薬","キプレスチュアブル錠５ｍｇ","無し","内服","","","","局方","","","臨時","73.40","78.00","錠","197.00","15366","0.64","186.00","13652","","","","",""
"95","調剤","622566901","日医工","テラムロ配合錠ＡＰ「ＥＥ」","劇薬","内服","GE","","","局方","","","臨時","21.40","17.54","錠","860.00","15084","2.13","1339.00","28652","","","1800.00","31572",""
"96","調剤","622676701","","ロスーゼット配合錠ＨＤ","無し","内服","","","","","","","除外","67.80","67.80","錠","222.00","15052","0.90","150.00","10170","","","260.00","16020",""
"97","調剤","621980701","","エクア錠５０ｍｇ","無し","内服","","ハイ","新創","","","","除外","42.70","42.70","錠","352.00","15030","2.25","689.00","29420","","","780.00","31970",""
"98","調剤","622208301","日医工","モサプリドクエン酸塩錠５ｍｇ「日医工」","無し","内服","","","","局方","","","除外","10.40","8.32","錠","1802.00","14993","2.76","5065.00","52677","","","5000.00","41600",""
"99","調剤","622374201","","ベルソムラ錠１５ｍｇ","無し","内服","","","新創","","","","除外","90.80","90.80","錠","161.00","14619","1.86","292.00","26512","","","300.00","27240",""
"100","調剤","610443026","ファイザー","ジスロマック錠２５０ｍｇ","無し","内服","","","","","","","臨時","145.40","127.95","錠","114.00","14586","","","","","","","",""
"101","調剤","622484401","杏林製薬","モンテルカスト錠１０ｍｇ「ＫＭ」","無し","内服","GE","","","局方","","","臨時","36.60","31.84","錠","456.00","14519","3.19","1307.00","47838","","","1400.00","44576",""
"102","調剤","610443074","中外製薬","タミフルカプセル７５　７５ｍｇ","無し","内服","","","","","","","除外","189.40","153.40","カプセル","94.00","14420","0.19","20.00","3788","","","","",""
"103","調剤","622556801","丸石製薬","アセトアミノフェン錠２００ｍｇ「マルイシ」","無し","内服","GE","","","","","","","6.10","5.43","錠","2636.00","14313","1.19","2583.00","15755","","","3500.00","19019",""
"104","調剤","620002519","","ジプレキサザイディス錠１０ｍｇ","劇薬","内服","","ハイ","","","","","除外","178.50","178.50","錠","80.00","14280","1.21","240.00","42840","","","3.00","324",""
"105","調剤","610463197","","マグミット錠２５０ｍｇ","無し","内服","GE","","","","","","","5.90","5.07","錠","2811.00","14252","1.74","4245.00","25045","","","5000.00","23404",""
"106","調剤","620065901","住友ファーマ","バルプロ酸ナトリウム錠２００ｍｇ「ＤＳＰ」","無し","内服","","ハイ","","局方","","","除外","14.30","14.30","錠","992.00","14186","0.55","374.00","5348","","","1000.00","14300",""
"107","調剤","622843401","久光製薬","ジクトルテープ７５ｍｇ","無し","外用","","","","","","","除外","154.50","154.50","枚","91.00","14060","1.68","224.00","34608","","","140.00","21630",""
"108","調剤","615101490","ツムラ","ツムラ人参養栄湯エキス顆粒（医療用）","無し","内服","","","","","漢方","","","20.10","20.10","ｇ","690.00","13869","3.07","2547.00","51194","","","2268.00","45584",""
"109","調剤","622573101","興和","パルモディア錠０．１ｍｇ","無し","内服","","","","","","","除外","32.40","27.54","錠","497.00","13687","1.90","676.00","21902","","","960.00","25986",""
"110","調剤","622945501","興和","パルモディアＸＲ錠０．４ｍｇ","無し","内服","","","","","","","除外","111.00","111.00","錠","123.00","13653","3.32","387.00","42957","","","400.00","44400",""
"111","調剤","615101406","ツムラ","ツムラ葛根湯エキス顆粒（医療用）","無し","内服","","","","","漢方","","","13.40","13.40","ｇ","1010.00","13534","1.82","1800.00","24120","52.50","704","1890.00","25324",""
"112","調剤","620008435","アステラス製薬","イリボー錠２．５μｇ","劇薬","内服","","","新創","","","","除外","37.30","32.89","錠","396.00","13024","0.50","296.00","11040","","","-98.00","-3243",""
"113","調剤","622941301","武田薬品","アジルサルタン錠２０ｍｇ「武田テバ」","無し","内服","GE","","","","","","","30.20","30.20","錠","426.00","12865","3.77","1380.00","41678","","","1500.00","45300",""
"114","調剤","621985801","武田薬品","ロゼレム錠８ｍｇ","無し","内服","","","新創","","","","除外","41.10","41.10","錠","313.00","12864","1.30","393.00","16153","","","414.00","10350",""
"115","調剤","612370067","ミヤリサン製薬","ミヤＢＭ錠","無し","内服","","","","","","","","5.90","5.90","錠","2176.00","12838","4.63","6945.00","40976","100.00","590","8400.00","49560",""
"116","調剤","615101495","ツムラ","ツムラ半夏瀉心湯エキス顆粒（医療用）","無し","内服","","","","","漢方","","","22.30","22.30","ｇ","567.50","12655","0.94","630.00","14051","","","420.00","9364",""
"117","調剤","622978401","参天製薬","エピナスチン塩酸塩ＬＸ点眼液０．１％「ＳＥＣ」","無し","外用","GE","","","","","","","252.90","252.90","ｍＬ","50.00","12645","0.33","10.00","2529","","","50.00","12645",""
"118","調剤","629900701","ノボノルディスクＰ","ゾルトファイ配合注フレックスタッチ","劇薬","注射","","ハイ","","","","","除外","4207.00","4207.00","キット","3.00","12621","4.00","8.00","33656","","","10.00","42070",""
"119","調剤","622564801","","グーフィス錠５ｍｇ","無し","内服","","","","","","","除外","80.20","68.17","錠","184.00","12543","5.34","1170.00","93835","","","1100.00","74987",""
"120","調剤","620006836","東和薬品","アルプラゾラム錠０．４ｍｇ「トーワ」","向3","内服","GE","","","","","","臨時","5.90","5.90","錠","2116.00","12484","0.95","2106.00","12424","","","1900.00","10570",""
"121","調剤","622998401","日本ジェネリック","ラコサミド錠１００ｍｇ「ＪＧ」","劇薬","内服","GE","","","","","","","124.50","124.50","錠","100.00","12450","","","","","","100.00","12450",""
"122","調剤","621970801","小野薬品","グラクティブ錠１００ｍｇ","無し","内服","","ハイ","新創","局方","","","除外","123.80","123.80","錠","100.00","12380","1.15","70.00","8666","","","148.00","11100",""
"123","調剤","622820301","久光製薬","リバスチグミンテープ１８ｍｇ「久光」","劇薬","外用","GE","","","","","","","89.50","89.50","枚","138.00","12351","2.28","281.00","25150","","","310.00","26183",""
"124","調剤","615101414","ツムラ","ツムラ牛車腎気丸エキス顆粒（医療用）","無し","内服","","","","","漢方","","","17.70","17.70","ｇ","690.00","12213","2.06","1245.00","22037","","","1417.50","25089",""
"125","調剤","622944001","日本ジェネリック","エゼアト配合錠ＬＤ「ＪＧ」","無し","内服","GE","","","","","","","57.80","57.80","錠","210.00","12138","3.78","595.00","34391","","","700.00","40460",""
"126","調剤","622944101","日本ジェネリック","エゼアト配合錠ＨＤ「ＪＧ」","無し","内服","GE","","","","","","","56.90","56.90","錠","213.00","12120","0.42","112.00","6372","","","","",""
"127","調剤","615101422","ツムラ","ツムラ桂枝茯苓丸エキス顆粒（医療用）","無し","内服","","","","","漢方","","","14.10","12.81","ｇ","945.00","12105","","","","","","","",""
"128","調剤","615101453","ツムラ","ツムラ小青竜湯エキス顆粒（医療用）","無し","内服","","","","","漢方","","","12.80","12.80","ｇ","945.00","12096","","","","","","","",""
"129","調剤","622929501","日医工","エスシタロプラム錠１０ｍｇ「日医工」","劇薬","内服","GE","ハイ","","","","","","46.00","36.80","錠","321.00","11813","4.98","932.00","42872","","","1200.00","44160",""
"130","調剤","622516602","ＭｅｉｊｉＳｅｉｋａ","ビラノア錠２０ｍｇ","無し","内服","","","","","","","除外","48.70","48.70","錠","242.00","11785","4.17","1184.00","57662","","","1100.00","53570",""
"131","調剤","613130585","富士製工","フォリアミン錠　５ｍｇ","無し","内服","","","","局方","","","","10.10","10.10","錠","1157.00","11686","0.17","132.00","1332","100.00","754","1000.00","10100",""
"132","調剤","620509501","ＭｅｉｊｉＳｅｉｋａ","ＳＰトローチ０．２５ｍｇ「明治」","無し","外用","GE","","","","","","","5.90","5.90","錠","1975.00","11653","0.38","638.00","3765","","","1200.00","7080",""
"133","調剤","621622001","武田薬品","ファモチジンＯＤ錠１０ｍｇ「テバ」","無し","内服","GE","","","","","","","10.40","10.40","錠","1118.00","11627","1.00","937.00","9742","","","1300.00","13520",""
"134","調剤","620148502","日医工","エチゾラム錠０．５ｍｇ「日医工」","向3","内服","GE","ハイ","","局方","","","","6.60","5.41","錠","2144.00","11599","1.45","2896.00","19115","","","3200.00","17312",""
